firm_id,sector,city,gender,is_poor,has_debt_true,debt_type_x,total_revenue_diary,sales_cash,sales_credit,autoconsumo_imputed,cogs,gross_profit,transport_exp,rent_exp,utilities_exp,guild_exp,total_op_exp_conventional,labor_imputed,depreciation_imputed,total_op_exp_adjusted,interest_paid,net_income_conventional,net_income_adjusted,accounting_gap_bs,accounting_gap_pct,cash_flow_operating,loans_received,debt_payments_total,household_draws,household_injections,eh_nonresponder_x,eh_yi_tot_annual,eh_yi_net_annual,diary_yi_tot_annualized,diary_yi_net_conv_annualized,diary_yi_net_adj_annualized,ratio_diary_eh_income,gross_margin_pct,net_margin_conventional_pct,net_margin_adjusted_pct,interest_burden_pct,labor_imputed_pct_gross_profit,roa_adjusted_annualized,hourly_return_adjusted_bs,hourly_vs_minwage_ratio,typology,eh_nonresponder_y,eh_yi_tot,eh_yi_net,eh_ci_tot,eh_ci1,eh_ci2,eh_ci3,eh_ci4,eh_ci5,eh_ci6,eh_ci7,eh_ci8,total_revenue_diary_annual,cogs_annual,gross_profit_annual,transport_exp_annual,rent_exp_annual,utilities_exp_annual,guild_exp_annual,total_op_exp_conventional_annual,labor_imputed_annual,depreciation_imputed_annual,total_op_exp_adjusted_annual,interest_paid_annual,net_income_conventional_annual,net_income_adjusted_annual,accounting_gap_bs_annual,cash_flow_operating_annual,household_draws_annual,tool_value,inventory_init,receivables_init,payables_init,cash_initial,debt_amount,debt_type_y,monthly_interest_rate,years_operating,age,shadow_wage_per_hour,owner_hours_weekly,family_hours_weekly,n_family_workers,current_assets,noncurrent_assets,total_assets,accum_depreciation,net_fixed_assets,total_assets_net,current_liab,noncurrent_liab,total_liab,book_equity,retained_earnings_est,gross_margin,ebitda_weekly,ebitda_margin,net_margin_conv,net_margin_adj,roa_conventional,roa_adjusted,roe_conventional,roe_adjusted,earnings_per_bv_conv,earnings_per_bv_adj,debt_to_assets,debt_to_equity,equity_multiplier,current_ratio,quick_ratio,cash_ratio,interest_coverage,debt_service_coverage,asset_turnover,inventory_days,receivable_days,payable_days,cash_conversion_cycle,total_hours_weekly,revenue_per_hour,value_added_per_hour,net_income_per_hour_adj,mw_multiple,effective_annual_rate,ebitda_annual,debt_ebitda,dupont_check,fcf_annual,pv_going_concern_g0,pv_going_concern_g2,pv_going_concern_g5,tobin_q_g0,tobin_q_g2,payback_years,extraction_rate
F221,gastronomia,Cochabamba,F,True,True,IFD/cooperativa,1054.35,1041.88,0.0,12.47,114.23,940.12,21.19,98.08,0.0,0.0,119.27,1565.52,73.36,1758.15,68.1,752.75,-886.13,1638.88,217.7,720.12,1490.49,318.52,87.2,441.59,False,67600,28900,54826.2,39142.92,-46078.84,0.811,89.2,71.4,-84.0,6.5,166.5,-219.0,-6.55,-0.48,II_Precaria,False,67600,28900,34700,23750,1500,2250,5100,1550,0,0,550,54826.2,5939.96,48886.24,1101.88,5100.16,0.0,0.0,6202.04,81407.04,3814.72,91423.8,3541.2,39143.0,-46078.76,85221.76000000001,37446.24,4534.400000000001,19073.18,191.52,0.0,54.54,1778.89,14563.35,IFD/cooperativa,0.0202,25,62,12.64,59.0,76.3,2,1970.41,19073.18,21043.59,95368.0,0.0,1970.41,54.54,14563.35,14617.890000000001,1.0,391430.0,0.8916583677147059,894.21,0.8481149523403045,0.7139469815526154,-0.8404514629866743,19.86540872204262,-23.38536649732797,39143.0,-46078.76,39143.0,-46078.76,7.418704736577667,14617.890000000001,1970.41,36.12779611294463,32.61624495782912,1.6871911604305974,13.130837004405288,6.976572653700838,27.82476743418882,11.736321456710147,0.0,3.3422043246082462,8.3941171321019,135.3,7.792682926829267,6.948410938654841,-6.549371766444937,-0.4802502921034136,0.2712291131522524,46498.92,0.31437052731547316,39143.0,33631.52,186841.77777777778,210196.99999999997,258703.99999999997,94.82380711515765,106.67678300455233,0.05858819345661452,0.08270498411343483
F222,gastronomia,Cochabamba,F,True,False,ninguno,600.52,593.12,0.0,7.4,201.82,398.7,14.25,48.46,27.25,59.0,148.96,2257.74,97.82,2504.52,0.0,249.74,-2105.82,2355.56,943.2,299.27,0.0,0.0,100.02,0.0,False,31200,15200,31227.04,12986.27,-109502.85,1.001,66.4,41.6,-350.7,0.0,566.3,-419.4,-10.14,-0.744,II_Precaria,False,31200,15200,16400,11450,700,1000,2400,850,0,0,0,31227.04,10494.64,20732.399999999998,741.0,2519.92,1417.0,3068.0,7745.92,117402.47999999998,5086.639999999999,130235.04,0.0,12986.48,-109502.64000000001,122489.12,15562.039999999999,5201.04,25432.55,90.94,0.0,12.37,587.48,0.0,ninguno,0.0,8,38,12.16,61.4,146.2,5,678.4200000000001,25432.55,26110.97,40693.119999999995,0.0,678.4200000000001,12.37,0.0,12.37,666.0500000000001,41556.736000000004,0.6639245986811431,347.56,0.5787650702724306,0.4158729101445414,-3.5066608938919606,19.142242268801034,-161.40833112231363,19.497755423766982,-164.4060355829142,19.497755423766982,-164.4060355829142,0.018233542643200373,0.01857217926582088,1.0185721792658209,54.843977364591765,47.492320129345195,0.9782854859122094,,,46.029067539282444,3.1541968090377566,0.0,0.4290456842731146,2.725151124764642,207.6,2.8926782273603084,1.9205202312138727,-10.14364161849711,-0.7438097918389921,0.0,18073.12,0.0006844418672592225,19.497755423766982,10475.4,58196.666666666664,65471.25,80580.0,85.78265184792114,96.50548332891128,0.06476315940202762,0.16655565176846732
F223,gastronomia,Santa Cruz,F,False,False,ninguno,1947.79,1914.77,0.0,33.02,722.53,1225.26,52.73,161.81,99.64,0.0,314.18,2225.34,153.14,2692.66,0.0,911.08,-1467.4,2378.48,261.1,1190.48,0.0,0.0,211.64,0.0,False,104000,39450,101285.08,47376.39,-76304.57,0.974,62.9,46.8,-75.3,0.0,181.6,-183.2,-10.52,-0.771,II_Precaria,False,104000,39450,66850,49900,2950,0,8900,2900,0,1050,1150,101285.08,37571.56,63713.52,2741.96,8414.12,5181.28,0.0,16337.36,115717.68000000001,7963.279999999999,140018.32,0.0,47376.16,-76304.8,123680.96,61904.96,11005.279999999999,39817.44,358.3,0.0,119.63,1485.05,0.0,ninguno,0.0,4,38,17.38,63.1,76.4,3,1843.35,39817.44,41660.79,31853.119999999995,7964.320000000007,9807.670000000007,119.63,0.0,119.63,9688.040000000008,75801.85600000001,0.6290513864430971,1064.22,0.5463730689653402,0.4677506302014078,-0.7533666360336587,4.8305214184408705,-7.780114950849686,4.890169735054765,-7.8761854823060125,4.890169735054765,-7.8761854823060125,0.0121975963710035,0.012348214912407453,1.0123482149124075,15.408760344395219,12.413692217671153,0.7624281878436587,,,10.32712968523614,3.4712745491536685,0.0,1.1589968582619408,2.3122776908917277,139.5,13.962652329749103,8.783225806451613,-10.51899641577061,-0.7713336914527813,0.0,55339.44,0.0021617493780204497,4.890169735054766,53941.68,299676.0,337135.5,414936.0,30.555269498260014,34.374678185542514,0.18181988399323135,0.10865647734098643
F224,gastronomia,La Paz,F,True,False,ninguno,907.33,902.15,0.0,5.18,358.71,548.62,13.46,59.05,64.96,0.0,137.47,1242.48,83.58,1463.53,0.0,411.15,-914.91,1326.06,322.5,499.14,0.0,0.0,143.56,806.84,True,0,0,47181.16,21379.88,-47575.24,,60.5,45.3,-100.8,0.0,226.5,-209.9,-7.84,-0.575,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,47181.16,18652.92,28528.24,699.9200000000001,3070.6,3377.9199999999996,0.0,7148.44,64608.96,4346.16,76103.56,0.0,21379.8,-47575.32,68955.12,25955.28,7465.12,21730.95,127.77,0.0,14.62,804.16,0.0,ninguno,0.0,3,38,11.29,72.4,44.3,1,931.93,21730.95,22662.88,13038.48,8692.470000000001,9624.400000000001,14.62,0.0,14.62,9609.78,25655.76,0.6046532132741119,494.72999999999996,0.5452591670064915,0.45314273748250355,-1.008354182050632,2.2214163999833754,-4.94319853705166,2.224795989086118,-4.950718955064528,2.224795989086118,-4.950718955064528,0.001519055733344416,0.0015213667742653837,1.0015213667742655,63.74350205198358,55.00410396716826,0.8862927490549193,,,4.902244295748306,2.4933511750439075,0.0,0.2853001031473893,2.2080510718965183,116.7,7.774892887746359,4.701113967437875,-7.839845758354755,-0.5748777668700438,0.0,25725.96,0.0005682975484685508,2.2247959890861186,21609.12,120050.66666666667,135057.0,166224.0,12.473574110247563,14.03277087402851,0.44538602219803497,0.15822247693782857
F225,gastronomia,Santa Cruz,F,True,False,ninguno,1342.85,1337.74,0.0,5.11,446.78,896.07,10.91,95.62,0.0,54.95,161.48,1269.06,71.95,1502.49,0.0,734.59,-606.42,1341.01,182.6,650.64,0.0,0.0,216.32,0.0,True,0,0,69828.2,38198.84,-31533.68,,66.7,54.7,-45.2,0.0,141.6,-157.6,-5.97,-0.438,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,69828.2,23232.559999999998,46595.64,567.32,4972.24,0.0,2857.4,8396.96,65991.12,3741.4,78129.48,0.0,38198.68,-31533.839999999997,69732.52,33833.28,11248.64,18705.84,141.1,0.0,47.85,1161.88,0.0,ninguno,0.0,3,31,13.39,56.1,45.5,1,1302.98,18705.84,20008.82,11224.2,7481.639999999999,8784.619999999999,47.85,0.0,47.85,8736.769999999999,45838.416000000005,0.6672897196261683,806.5400000000001,0.6006180883940873,0.5470380161596605,-0.4515917637859776,4.34835883623879,-3.5896646639239944,4.372174155895142,-3.609324727559499,4.372174155895142,-3.609324727559499,0.0054470199052434835,0.00547685242944475,1.0054768524294448,27.23051201671891,24.281713688610242,0.8652343895446254,,,7.9489152632669375,2.2107077308742555,0.0,0.749697837862035,1.4610098930122204,101.6,13.217027559055119,8.819586614173229,-5.968700787401575,-0.43767103148939573,0.0,41940.08,0.0011409134174279114,4.372174155895143,30091.879999999997,167177.1111111111,188074.24999999997,231475.99999999997,19.03065939233696,21.40949181637908,0.291926592821718,0.16109021856499237
F226,gastronomia,La Paz,F,True,False,ninguno,4699.84,4638.52,0.0,61.32,1620.36,3079.48,83.03,0.0,0.0,0.0,83.03,1477.56,416.84,1977.43,0.0,2996.45,1102.05,1894.4,63.2,3835.85,0.0,0.0,765.67,0.0,False,156000,47900,244391.68,155815.22,57306.42,1.567,65.5,63.8,23.4,0.0,48.0,50.4,7.62,0.559,I_Viable,False,156000,47900,111900,80400,3350,5550,14400,5450,0,1200,1550,244391.68,84258.72,160132.96,4317.56,0.0,0.0,0.0,4317.56,76833.12,21675.68,102826.36,0.0,155815.4,57306.6,98508.8,199464.19999999998,39814.84,108378.77,511.54,0.0,133.0,4717.51,0.0,ninguno,0.0,2,60,11.2,60.1,84.5,2,5229.05,108378.77,113607.82,43351.36,65027.41,70256.46,133.0,0.0,133.0,70123.46,124652.32,0.6552308163682168,3413.29,0.7262566385238646,0.6375642575066385,0.23448670593041462,2.217808867682772,0.815677305688331,2.222015285611976,0.8172243640002931,2.222015285611976,0.8172243640002931,0.0018930643530858228,0.001896654842758757,1.0018966548427588,39.31616541353384,35.47,1.003759702457956,,,3.478565245103439,2.2098669431484366,0.0,0.5745636772075342,1.6353032659409024,144.6,32.50235131396958,21.29654218533887,7.621369294605809,0.5588573928136011,0.0,177491.08,0.0007493334312913077,2.222015285611976,177788.52,987714.0,1111178.25,1367603.9999999998,14.058692965742935,15.816029586460802,0.39516870943073273,0.16291405664873698
F227,gastronomia,Cochabamba,F,False,False,ninguno,1436.06,1420.0,0.0,16.06,461.73,974.33,19.29,112.9,0.0,65.21,197.4,3775.14,175.95,4148.49,0.0,776.93,-3174.16,3951.09,508.6,747.03,0.0,0.0,262.68,0.0,True,0,0,74675.12,40400.44,-165056.24,,67.8,54.1,-221.0,0.0,387.5,-349.3,-12.73,-0.933,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,74675.12,24009.96,50665.16,1003.0799999999999,5870.8,0.0,3390.9199999999996,10264.800000000001,196307.28,9149.4,215721.47999999998,0.0,40400.36,-165056.32,205456.68,38845.56,13659.36,45746.53,193.44,0.0,43.68,1317.4,0.0,ninguno,0.0,17,41,17.04,63.7,185.7,5,1510.8400000000001,45746.53,47257.369999999995,155539.8,0.0,1510.8400000000001,43.68,0.0,43.68,1467.16,274722.44800000003,0.6784744370012395,952.8799999999999,0.6635377351921228,0.5410149993732852,-2.2103254738659945,26.74032988271425,-109.24804744380609,27.53643774366804,-112.50055890291448,27.53643774366804,-112.50055890291448,0.028911069338910803,0.029771804029553695,1.0297718040295538,34.58882783882784,30.160256410256412,0.9173711404815956,,,49.42622647004315,2.9326229614709893,0.0,0.6622051848482879,2.2704177766227014,249.39999999999998,5.758059342421813,3.906696070569367,-12.727185244587009,-0.9332550738198433,0.0,49549.759999999995,0.0008815380740491983,27.536437743668035,29696.159999999996,164978.66666666666,185600.99999999997,228431.99999999997,109.19664998720357,122.84623123560401,0.05087661165618721,0.1829171483085665
F228,gastronomia,La Paz,F,False,True,IFD/cooperativa,2371.15,2343.92,0.0,27.23,756.76,1614.4,45.87,163.32,98.53,0.0,307.72,730.02,319.34,1357.08,19.89,1286.78,237.43,1049.36,81.5,1126.01,1491.43,98.65,371.25,0.0,False,104000,47900,123299.8,66912.82,12346.1,1.186,68.1,54.3,10.0,0.8,45.2,14.3,4.27,0.313,I_Viable,False,104000,47900,51450,39100,1950,0,7950,1750,0,700,0,123299.8,39351.52,83948.8,2385.24,8492.64,5123.56,0.0,16001.440000000002,37961.04,16605.68,70568.16,1034.28,66912.56,12346.36,54566.719999999994,58552.52,19305.0,83028.34,403.39,0.0,49.29,2903.13,4547.04,IFD/cooperativa,0.0189,9,40,13.13,55.6,0.0,0,3306.52,83028.34,86334.86,149451.12,0.0,3306.52,49.29,4547.04,4596.33,1.0,240885.21600000001,0.6808510638297872,1626.01,0.6857474221369377,0.5426818210572928,0.10013284693081416,20.23655081475388,3.733943844283416,66912.56,12346.36,66912.56,12346.36,1.390080810035929,4596.33,3306.52,67.08297829174275,58.89896530736458,1.224355270649263,81.75012569130216,39.808862543223206,37.28989995523995,3.7313415085363917,0.0,0.4559305460119457,3.275410962524446,55.6,42.64658273381295,29.035971223021583,4.270323741007195,0.3131329686462515,0.2519262534867823,84552.52,0.05436065063465879,66912.56,41946.84,233038.0,262167.75,322667.99999999994,70.47832766775946,79.28811862622939,0.07882643841586161,0.15656959703097653
F229,gastronomia,Santa Cruz,F,True,True,prestamista_informal,2518.97,2494.22,0.0,24.75,875.08,1643.9,35.58,121.47,0.0,0.0,157.05,2319.42,245.59,2722.06,404.5,1082.34,-1482.67,2565.01,237.0,1021.36,0.0,513.19,289.53,0.0,True,0,0,130986.44,56281.94,-77098.58,,65.3,43.0,-58.9,16.1,141.1,-119.2,-10.23,-0.75,IV_Riesgo_critico,True,0,0,0,0,0,0,0,0,0,0,0,130986.43999999999,45504.16,85482.8,1850.1599999999999,6316.44,0.0,0.0,8166.6,120609.84,12770.68,141547.12,21034.0,56281.67999999999,-77098.84,133380.52000000002,53110.72,15055.559999999998,63854.52,235.23,0.0,48.0,565.07,12684.25,prestamista_informal,0.1381,2,40,17.41,66.5,78.5,2,800.3000000000001,63854.52,64654.82,25541.36,38313.159999999996,39113.46,48.0,12684.25,12732.25,26381.21,45025.344,0.6526080104169563,1732.4299999999998,0.6877533277490403,0.42967562138493115,-0.5886016903734463,1.4389338094865551,-1.9711587775665973,2.1334002496473814,-2.9224906666525152,2.1334002496473814,-2.9224906666525152,0.3255209332030457,0.4826257021569519,1.4826257021569518,16.67291666666667,11.772291666666668,0.2243258157103896,4.282892459826947,2.4649945727408866,3.348883990319445,1.8816679617863508,0.0,0.3839648946382045,1.4977030671481462,145.0,17.372206896551724,11.337241379310345,-10.225310344827587,-0.7497983707553505,3.722425117209691,90086.35999999999,0.14133382678576425,2.1334002496473814,40340.04,224111.33333333334,252125.25,310308.0,5.729775206114042,6.4459971068782975,0.9695939815627351,0.11493983652048258
F230,gastronomia,Santa Cruz,F,True,False,ninguno,1246.63,1229.05,0.0,17.58,409.91,836.72,16.08,104.53,118.72,128.52,367.85,2454.78,102.53,2925.16,0.0,468.87,-2088.44,2557.31,545.4,583.9,0.0,0.0,55.97,0.0,True,0,0,64824.76,24381.11,-108599.01,,67.1,37.6,-167.5,0.0,293.4,-389.2,-13.49,-0.989,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,64824.76000000001,21315.32,43509.44,836.1599999999999,5435.56,6173.44,6683.040000000001,19128.2,127648.56000000001,5331.56,152108.32,0.0,24381.24,-108598.88,132980.12,30362.8,2910.44,26658.07,205.0,0.0,70.98,1037.18,0.0,ninguno,0.0,1,34,17.36,65.5,89.3,2,1242.18,26658.07,27900.25,5331.56,21326.51,22568.69,70.98,0.0,70.98,22497.71,9752.496000000001,0.6711855161515445,571.4,0.4583557270401,0.3761099925398875,-1.6752685239405436,1.0803125923569337,-4.81192661160218,1.0837209653782542,-4.827108181232668,1.0837209653782542,-4.827108181232668,0.0031450651322695294,0.0031549877743112524,1.0031549877743113,17.500422654268807,14.61228515074669,0.8319870370518919,,,2.872331535414772,3.5007684613695687,0.0,1.2121197336000586,2.28864872776951,154.8,8.053165374677002,5.405167958656331,-13.491214470284238,-0.9892795708100042,0.0,29712.8,0.002388869443472174,1.0837209653782545,25031.239999999998,139062.44444444444,156445.24999999997,192547.99999999997,6.161741972814747,6.931959719416589,0.9016209344802735,0.04489704242638152
F231,gastronomia,Tarija,F,False,False,ninguno,1686.47,1665.03,0.0,21.44,433.43,1253.04,103.47,190.03,111.42,0.0,404.92,1680.06,375.34,2460.32,0.0,848.12,-1207.28,2055.4,242.3,997.33,0.0,0.0,245.68,0.0,False,130000,56800,87696.44,44102.14,-62778.66,0.675,74.3,50.3,-71.6,0.0,134.1,-62.6,-12.41,-0.91,II_Precaria,False,130000,56800,76150,55150,2500,4300,9950,2850,0,0,1400,87696.44,22538.36,65158.08,5380.44,9881.56,5793.84,0.0,21055.84,87363.12,19517.68,127936.64000000001,0.0,44102.24,-62778.56,106880.8,51861.16,12775.36,97587.4,323.09,0.0,36.26,2364.45,0.0,ninguno,0.0,4,46,18.21,63.7,33.6,1,2687.54,97587.4,100274.93999999999,78070.72,19516.679999999993,22204.219999999994,36.26,0.0,36.26,22167.959999999995,70563.584,0.7429957247979507,1223.46,0.7254561302602478,0.5028965828031332,-0.715862126216298,1.9862098285821348,-2.8273256164819127,1.9894586601563702,-2.831950256135432,1.9894586601563702,-2.831950256135432,0.0016330229118608989,0.0016356940377012593,1.0016356940377011,74.11858797573083,65.20821842250413,1.4020113017130456,,,3.949539321804595,5.2179821424451465,0.0,0.5856078259465196,4.632374316498627,97.30000000000001,17.33268242548818,12.878108941418292,-12.407810894141827,-0.9098360909675547,0.0,63619.92,0.0005699472743756987,1.9894586601563704,32343.480000000003,179686.00000000003,202146.75000000003,248796.00000000003,8.092425674038543,9.10397888329336,0.6865130159154176,0.14567706511233525
F232,gastronomia,Cochabamba,F,False,True,prestamista_informal,1361.84,1353.71,0.0,8.13,173.43,1188.41,15.41,102.64,57.1,0.0,175.15,817.26,85.05,1077.46,50.82,962.44,60.13,902.31,93.8,923.7,0.0,73.42,191.49,0.0,False,67600,25850,70815.68,50046.67,3126.55,1.048,87.3,70.7,4.4,3.7,68.8,13.4,0.9,0.066,I_Viable,False,67600,25850,41600,27600,1750,2000,4700,1400,3150,300,700,70815.68,9018.36,61797.32000000001,801.32,5337.28,2969.2000000000003,0.0,9107.800000000001,42497.52,4422.599999999999,56027.92,2642.64,50046.880000000005,3126.76,46920.119999999995,48032.4,9957.48,22113.39,193.14,0.0,66.19,961.64,2133.1,prestamista_informal,0.1032,3,18,12.18,67.1,0.0,0,1154.78,22113.39,23268.17,13267.8,8845.59,10000.37,66.19,2133.1,2199.29,7801.080000000001,60056.25600000001,0.8726502379134113,1098.3100000000002,0.8064897491628974,0.7067203195676438,0.04415349820830641,5.004502833395165,0.3126644314160376,6.415378383505874,0.4008111697354725,6.415378383505874,0.4008111697354725,0.21992086292807164,0.281921221164249,1.281921221164249,17.44644206073425,14.528478622148361,0.7061328790459966,21.611767020857933,16.986005308338548,7.081305991678307,7.795537104307212,0.0,2.671567779507582,5.12396932479963,67.1,20.295678092399406,17.71102831594635,0.8961251862891209,0.06571078842729709,2.24975812327201,57112.12000000001,0.03850828860844247,6.415378383505873,43609.8,242276.6666666667,272561.25,335460.0,24.226770276166448,27.255116560687252,0.2293147411820279,0.1406112318627739
F233,gastronomia,La Paz,F,False,True,prestamista_informal,983.62,969.1,0.0,14.52,275.26,708.36,28.11,0.0,42.18,45.66,115.95,908.46,34.36,1058.77,229.18,363.23,-579.59,942.82,259.6,498.08,0.0,510.98,91.45,0.0,True,0,0,51148.24,18888.19,-30138.45,,72.0,36.9,-58.9,23.3,128.2,-302.4,-10.15,-0.744,IV_Riesgo_critico,True,0,0,0,0,0,0,0,0,0,0,0,51148.24,14313.52,36834.72,1461.72,0.0,2193.36,2374.3199999999997,6029.400000000001,47239.92,1786.72,55056.04,11917.36,18887.96,-30138.68,49026.64,25900.16,4755.400000000001,8933.67,140.59,0.0,39.0,892.7,19516.98,prestamista_informal,0.0508,1,48,15.91,57.1,0.0,0,1033.29,8933.67,9966.96,1786.72,7146.95,8180.24,39.0,19516.98,19555.98,1.0,7555.184,0.7201561578658425,626.7700000000001,0.6372074581647386,0.36927878652325086,-0.5892417803623351,2.308973819839027,-3.6843271102070356,18887.96,-30138.68,18887.96,-30138.68,2.390636460543945,19555.98,8180.24,26.494615384615383,22.889743589743592,0.907565929932291,2.73483724583297,1.2861471748051096,6.252657623737201,3.5752742861294777,0.0,0.9917895807600088,2.583484705369469,57.1,17.226269702276706,12.405604203152365,-10.15043782837128,-0.7443081421989438,0.8123445634106128,32592.040000000005,0.6000231958478204,18887.96,24113.44,133963.55555555556,150709.0,185487.99999999997,16.376482298264545,18.42354258554761,0.33923985959697167,0.09297289603708751
F234,gastronomia,Tarija,F,False,True,familiar,1550.99,1538.34,0.0,12.65,452.16,1098.83,13.2,93.63,49.32,0.0,156.15,2335.92,172.25,2664.32,0.0,942.68,-1565.49,2508.17,266.1,850.24,0.0,299.27,208.68,286.6,True,0,0,80651.48,49019.49,-81405.35,,70.8,60.8,-100.9,0.0,212.6,-174.1,-9.59,-0.703,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,80651.48,23512.32,57139.159999999996,686.4,4868.76,2564.64,0.0,8119.8,121467.84,8957.0,138544.64,0.0,49019.36,-81405.48,130424.84,44212.48,10851.36,44785.88,147.3,0.0,12.55,1815.5,15549.88,familiar,0.0,1,51,15.68,67.8,95.5,3,1962.8,44785.88,46748.68,8957.0,35828.88,37791.68,12.55,15549.88,15562.429999999998,22229.25,19607.744000000002,0.7084700739527656,1114.9299999999998,0.718850540622441,0.607792442246565,-1.009348867497534,1.2970939635390646,-2.1540582477413017,2.205173813781392,-3.6620884645230944,2.205173813781392,-3.6620884645230944,0.4117951358605915,0.7000879471867021,1.7000879471867023,156.39840637450197,144.6613545816733,1.1705426856394947,,22.066763216179165,2.134106766357039,2.280387473460722,0.0,0.19428963198867658,2.0860978414720455,163.3,9.49779546846295,6.728903857930189,-9.586589099816289,-0.7029624183269183,0.0,57976.35999999999,0.2684271658310387,2.2051738137813914,35255.48,195863.7777777778,220346.75000000003,271196.0,5.182722170006144,5.830562441256912,1.0719377526557572,0.1345463220265766
F235,gastronomia,La Paz,F,False,False,ninguno,1789.14,1761.56,0.0,27.58,464.64,1324.5,44.28,114.74,0.0,72.44,231.46,3108.96,178.52,3518.94,0.0,1093.04,-2194.44,3287.48,300.8,1092.52,0.0,0.0,78.63,0.0,True,0,0,93035.28,56837.87,-114111.09,,74.0,61.1,-122.7,0.0,234.7,-236.8,-9.88,-0.725,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,93035.28,24161.28,68874.0,2302.56,5966.48,0.0,3766.88,12035.92,161665.92,9283.04,182984.88,0.0,56838.08,-114110.88,170948.96,56811.04,4088.7599999999998,46415.76,155.26,0.0,35.61,1617.22,0.0,ninguno,0.0,6,28,15.67,64.1,158.0,4,1772.48,46415.76,48188.240000000005,55698.240000000005,0.0,1772.48,35.61,0.0,35.61,1736.8700000000001,136411.392,0.7402998088467084,1271.56,0.71071017360296,0.6109303911376415,-1.2265334182903518,32.06697959920563,-64.37922007582597,32.72442957734315,-65.69914846822157,32.72442957734315,-65.69914846822157,0.020090494674128902,0.020502397991789826,1.0205023979917898,49.774782364504354,45.414771131704576,0.9039091407044725,,,52.4887615092977,2.3390581955922864,0.0,0.5364798553719008,1.8025783402203857,222.1,8.05556055830707,5.963529941467807,-9.880414227825304,-0.7245079357575539,0.0,66121.12,0.0005385571206295356,32.72442957734314,47528.0,264044.44444444444,297050.0,365600.0,148.96892740366292,167.5900433291208,0.03729338495202828,0.04394848921828364
F236,gastronomia,La Paz,F,False,False,ninguno,1761.3,1754.65,0.0,6.65,511.41,1249.89,32.88,0.0,67.32,0.0,100.2,1223.34,235.09,1558.63,0.0,1149.69,-308.74,1458.43,126.9,1495.79,0.0,0.0,215.46,0.0,False,67600,27750,91587.6,59783.83,-16054.53,1.355,71.0,65.3,-17.5,0.0,97.9,-25.5,-3.28,-0.241,II_Precaria,False,67600,27750,40000,26850,2200,2600,5650,1850,0,0,850,91587.59999999999,26593.32,64994.280000000006,1709.7600000000002,0.0,3500.6399999999994,0.0,5210.400000000001,63613.67999999999,12224.68,81048.76000000001,0.0,59783.880000000005,-16054.48,75838.36,77781.08,11203.92,61123.7,246.77,0.0,45.45,1518.31,0.0,ninguno,0.0,5,35,13.68,63.5,30.5,1,1765.08,61123.7,62888.78,61123.4,0.2999999999956344,1765.3799999999956,45.45,0.0,45.45,1719.9299999999955,119567.76000000001,0.7096406063702947,1384.78,0.7862260830068699,0.6527508090614887,-0.17529097825469825,33.86459572443336,-9.094064733938325,34.75948439762092,-9.334379887553588,34.75948439762092,-9.334379887553588,0.025745165346837573,0.026425494060804872,1.0264254940608049,38.83564356435643,33.406160616061605,0.8620394027139044,,,51.87982190803126,3.3777008662325727,0.0,0.6221035959406348,2.755597270291938,94.0,18.73723404255319,13.296702127659575,-3.284468085106383,-0.24084245230331308,0.0,72008.56,0.0006311749603102743,34.75948439762093,65556.4,364202.2222222222,409727.49999999994,504279.99999999994,206.30245172270168,232.0902581880394,0.02692917853939502,0.12233009708737866
F237,gastronomia,Tarija,F,False,False,ninguno,1301.24,1287.95,0.0,13.29,509.11,792.13,27.1,0.0,174.33,0.0,201.43,2056.74,73.73,2331.9,0.0,590.7,-1539.77,2130.47,360.7,731.74,0.0,0.0,125.55,0.0,False,62400,21750,67664.48,30716.53,-80067.91,1.084,60.9,45.4,-118.3,0.0,259.6,-398.5,-8.68,-0.636,II_Precaria,False,62400,21750,37450,27850,1450,1950,4700,1150,0,350,0,67664.48,26473.72,41190.76,1409.2,0.0,9065.16,0.0,10474.36,106950.47999999998,3833.96,121258.8,0.0,30716.4,-80068.04,110784.43999999999,38050.48,6528.599999999999,19169.39,134.28,0.0,29.9,787.7,0.0,ninguno,0.0,8,39,12.72,72.7,104.7,4,921.98,19169.39,20091.37,30671.68,0.0,921.98,29.9,0.0,29.9,892.08,98292.48000000001,0.608750115274661,664.4300000000001,0.5106129537979158,0.4539516153822508,-1.1833097660692877,33.31569014512245,-86.84357578255492,34.43233790691418,-89.75432696619136,34.43233790691418,-89.75432696619136,0.03243020455975184,0.03351717334768182,1.0335171733476818,30.835451505016724,26.344481605351174,0.6053456702837294,,,73.39039892405475,1.8462807644713324,0.0,0.4111095833906228,1.4351711810807095,177.4,7.335062006764374,4.4652198421646,-8.679650507328072,-0.6364587078193149,0.0,34550.36,0.0008654034285026262,34.43233790691418,34216.520000000004,190091.7777777778,213853.25000000003,263204.0,206.17776717258272,231.94998806915555,0.026945463770132086,0.09648489133441948
